name,number,image,date,Batch,Type,Rank,Total Score,Bonus Score,Background,Background Score,Base,Base Score,Outfit,Outfit Score,Necklace,Necklace Score,Eye,Eye Score,Beard,Beard Score,Hair,Hair Score,Hat,Hat Score,Hand_Accessories,Hand_Accessories Score,Shoulder,Shoulder Score,Mouth,Mouth Score,Unlock_Date,address
Pixel Pirates #60,60,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/60.png,1650738463523,1,Common,456.0,76.99613171716094,0,Light_Luminous_,8.965116279069766,Base_Pink,5.840909090909091,,6.2682926829268295,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble,9.402439024390244,Sparrow_Hair,8.965116279069766,Pirate_Hat_Orange,8.566666666666666,Treasure_Map,13.067796610169491,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1653350400,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
Pixel Pirates #61,61,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/61.png,1650738464032,1,Common,274.0,86.59077325438618,0,Plue,10.561643835616438,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Black,7.342857142857143,Black_Hair,7.273584905660376,Bandana_Hat_Dark_Blue,22.676470588235293,Hook_Hand,6.7043478260869565,Corgi_Dog,13.526315789473683,Regular_Smile,1.6616379310344829,1653350400,0xD8b1d41A77f12Bb972Ead1b4c3503693F1Cd0560
Pixel Pirates #62,62,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/62.png,1650738464176,1,Common,655.0,69.54822063001323,0,Light_Pink,9.51851851851852,Base_Blue,6.2682926829268295,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,Eye_Patch,1.992248062015504,,6.58974358974359,White_Hair,6.425,,5.03921568627451,Sword,7.205607476635514,Parrot,9.070588235294116,Smoke_Pipe,9.402439024390244,1653350400,0xcFA08a560D1964db69D5b12caFf55333c903BAD3
Pixel Pirates #63,63,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/63.png,1650738490822,1,Common,599.0,71.44638733865862,0,Light_Pink,9.51851851851852,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Ginger,9.51851851851852,White_Hair,6.425,Pirate_Hat_Pink,7.485436893203883,Handgun,7.948453608247423,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0x4dfEeD0bE6B9357583C4B1eA2979acf933DaE7dF
Pixel Pirates #64,64,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/64.png,1650738504126,1,Common,656.0,69.46144972455916,0,Light_Pink,9.51851851851852,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Long_Beard,7.948453608247423,Blonde_Hair,5.840909090909091,,5.03921568627451,Hook_Hand,6.7043478260869565,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1653350400,0x096E182e1e574A63324eac77a12ba0ae6F4A5E1a
Pixel Pirates #65,65,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/65.png,1650738517642,1,Common,182.0,91.02608862779898,0,Light_Blue,9.6375,Base,5.669117647058823,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Gold,15.734693877551022,,2.2412790697674416,Goatee,8.862068965517242,Black_Hair,7.273584905660376,Pirate_Hat_Luminous,7.205607476635514,Hook_Hand,6.7043478260869565,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Silver_Teeth,4.589285714285714,1653350400,0x4533E03d983Fae04741131C5f7cB35F1b32A1ACD
Pixel Pirates #66,66,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/66.png,1650738518141,1,Common,104.0,99.3493016542133,0,Plue,10.561643835616438,Base,5.669117647058823,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Gold,15.734693877551022,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Blonde_Hair,5.840909090909091,,5.03921568627451,Sword_Gold,26.58620689655173,Monkey,8.566666666666666,Silver_Teeth,4.589285714285714,1653350400,0x358C8B4836006235680367d70D9D148955b24154
Pixel Pirates #67,67,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/67.png,1650738557686,1,Common,750.0,65.56229435650329,0,Light_Luminous_,8.965116279069766,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Ginger_Hair,7.413461538461539,Pirate_Hat,7.205607476635514,Handgun,7.948453608247423,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1653350400,0xadEa3Af062Df0de0c29e67D001D0859cd738BCcD
Pixel Pirates #68,68,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/68.png,1650738584350,1,Common,244.0,88.05861679096809,0,Orange,9.884615384615383,Base,5.669117647058823,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,,6.58974358974359,Blonde_Hair,5.840909090909091,Pirate_Hat_Pink,7.485436893203883,Gun_Gold,25.7,Monkey_Ginger,12.43548387096774,Regular_Smile,1.6616379310344829,1653350400,0x5944A50f736aA23a482E8618682B213f65D9E50a
Pixel Pirates #69,69,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/69.png,1650738584406,1,Common,624.0,70.77614373202918,0,Light_Yellow,10.561643835616438,Base_Blue,6.2682926829268295,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,,2.2412790697674416,Long_Beard,7.948453608247423,Blonde_Hair,5.840909090909091,Pirate_Hat_Pink,7.485436893203883,Sword,7.205607476635514,Corgi_Dog,13.526315789473683,Regular_Smile,1.6616379310344829,1653350400,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pixel Pirates #70,70,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/70.png,1650738597696,1,Common,579.0,72.3014827599508,0,Light_Red,10.708333333333334,Base,5.669117647058823,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble,9.402439024390244,Sparrow_Hair,8.965116279069766,Pirate_Hat_Purple,8.290322580645162,Sword,7.205607476635514,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0xcFA08a560D1964db69D5b12caFf55333c903BAD3
Pixel Pirates #71,71,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/71.png,1650738610986,1,Common,150.0,93.67448023381884,0,Grey,10.859154929577464,Base_Pink,5.840909090909091,Arm_Tattoo,24.87096774193548,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Goatee,8.862068965517242,Ginger_Hair,7.413461538461539,Pirate_Hat_Purple,8.290322580645162,Hook_Hand,6.7043478260869565,Corgi_Dog_Red_No_Tail,13.767857142857142,Regular_Smile,1.6616379310344829,1653350400,0x65Ea1984d8ce3A856750B469ee7aC7639070d65C
Pixel Pirates #72,72,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/72.png,1650738677275,1,Common,380.0,81.0420165255424,0,Plue,10.561643835616438,Base,5.669117647058823,Chest_Tattoo,22.02857142857143,,1.5575757575757574,,2.2412790697674416,Long_Beard,7.948453608247423,Sparrow_Hair_White,7.485436893203883,,5.03921568627451,Hook_Hand,6.7043478260869565,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0x9F1CfC94feC8826B7e546CB77b6f7C2707B2Bf98
Pixel Pirates #73,73,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/73.png,1650738704412,1,Common,61.0,111.65931190868582,0,Light_Yellow,10.561643835616438,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch_Gold,21.416666666666668,Long_Beard_Black,7.342857142857143,Ginger_Hair,7.413461538461539,Bandana_Hat,24.09375,Treasure_Map,13.067796610169491,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0x0A886A3CDFF704d7ee9A083D4165299B27e6eD7e
Pixel Pirates #74,74,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/74.png,1650738718009,1,Common,251.0,87.6873681901894,0,Orange,9.884615384615383,Base_Green,7.0733944954128445,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,,2.2412790697674416,Long_Beard_Black,7.342857142857143,Black_Hair,7.273584905660376,Bandana_Hat_Green,17.522727272727273,Hook_Hand,6.7043478260869565,Octopus,11.86153846153846,Smoke_Pipe,9.402439024390244,1653350400,0x9Baa8611E207914C49a369Cd15ceE3b14ad075c4
Pixel Pirates #75,75,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/75.png,1650738757809,1,Common,671.0,68.84593995962689,0,Orange,9.884615384615383,Base,5.669117647058823,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Johnny,7.273584905660376,White_Hair,6.425,Pirate_Hat,7.205607476635514,Hook_Hand,6.7043478260869565,Corgi_Dog_Red_No_Tail,13.767857142857142,Regular_Smile,1.6616379310344829,1653350400,0xcFA08a560D1964db69D5b12caFf55333c903BAD3
Pixel Pirates #76,76,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/76.png,1650738771109,1,Common,76.0,105.81825725125525,0,Light_Green,10.418918918918918,Base_Red,6.168,Chest_Tattoo,22.02857142857143,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Stubble,9.402439024390244,White_Hair,6.425,,5.03921568627451,Sword_Gold,26.58620689655173,Monkey_Ginger,12.43548387096774,Regular_Smile,1.6616379310344829,1653350400,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #77,77,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/77.png,1650738785136,1,Common,644.0,69.97294890007987,0,Light_Red,10.708333333333334,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Goatee,8.862068965517242,Ginger_Hair,7.413461538461539,Pirate_Hat,7.205607476635514,Sword,7.205607476635514,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0xd142aB6D8E7B3C7b2EfbDa250158cFA2b8680d63
Pixel Pirates #78,78,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/78.png,1650738811661,1,Common,243.0,88.07591763441289,0,Light_Green,10.418918918918918,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Gold,15.734693877551022,Eye_Patch,1.992248062015504,Long_Beard_Black,7.342857142857143,Black_Hair,7.273584905660376,Pirate_Hat,7.205607476635514,Sword,7.205607476635514,Corgi_Dog_Red_No_Tail,13.767857142857142,Silver_Teeth,4.589285714285714,1653350400,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pixel Pirates #79,79,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/79.png,1650738838591,1,Common,334.0,83.23938322627376,0,Plue,10.561643835616438,Base_Green,7.0733944954128445,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,,2.2412790697674416,Stubble_Black,8.290322580645162,Sparrow_Hair_White,7.485436893203883,Bandana_Hat,24.09375,Sword,7.205607476635514,,6.58974358974359,Regular_Smile,1.6616379310344829,1653350400,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #80,80,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/80.png,1650738865226,1,Common,633.0,70.38102393703095,0,Light_Yellow,10.561643835616438,Base_Blue,6.2682926829268295,,6.2682926829268295,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,,6.58974358974359,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Pink,7.485436893203883,Handgun,7.948453608247423,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1653350400,0xC169FD8055Ad90A4E40b4106b570D0d59db6A2d8
Pixel Pirates #81,81,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/81.png,1650738893989,1,Common,471.0,76.32273395584369,0,Light_Red,10.708333333333334,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,Sparrow_Hair,8.965116279069766,Pirate_Hat_Purple,8.290322580645162,Ale,16.0625,,6.58974358974359,Regular_Smile,1.6616379310344829,1653350400,0x1467E4395F401e72877A46EdEd3DE6bFD714C572
Pixel Pirates #82,82,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/82.png,1650738894471,1,Common,342.0,82.99539022853216,0,Light_Yellow,10.561643835616438,Base_Red,6.168,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Goatee,8.862068965517242,Regular_Hair,7.709999999999999,Pirate_Hat_Luminous,7.205607476635514,,6.533898305084746,Monkey,8.566666666666666,Gold_Teeth,17.133333333333333,1653350400,0xC169FD8055Ad90A4E40b4106b570D0d59db6A2d8
Pixel Pirates #83,83,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/83.png,1650738907294,1,Common,487.0,75.43907263701466,0,Light_Pink,9.51851851851852,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Stubble_Black,8.290322580645162,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Purple,8.290322580645162,Sword,7.205607476635514,Octopus,11.86153846153846,Silver_Teeth,4.589285714285714,1653350400,0x9Baa8611E207914C49a369Cd15ceE3b14ad075c4
Pixel Pirates #84,84,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/84.png,1650738907761,1,Common,124.0,97.05071448022149,0,Light_Luminous_,8.965116279069766,Base_Grey,6.58974358974359,Arm_Tattoo,24.87096774193548,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Johnny,7.273584905660376,Black_Hair,7.273584905660376,Pirate_Hat_Pink,7.485436893203883,Hook_Hand,6.7043478260869565,Penguin,22.676470588235293,Regular_Smile,1.6616379310344829,1653350400,0x95143aED1d9B06aEe7bC2C2ccAB41cdEAEeD8Ef2
Pixel Pirates #85,85,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/85.png,1650738920692,1,Common,218.0,89.02128193614021,0,Light_Luminous_,8.965116279069766,Base_Red,6.168,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Gold,15.734693877551022,,2.2412790697674416,Long_Beard_Ginger,9.51851851851852,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Pink,7.485436893203883,,6.533898305084746,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1653350400,0xc3b77ff6624E3b6904bdE69D3Fd0A4f7161Cf227
Pixel Pirates #86,86,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/86.png,1650738921208,1,Common,259.0,87.34133953130201,0,Purple,10.561643835616438,Base_Blue,6.2682926829268295,Chest_Tattoo,22.02857142857143,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Stubble,9.402439024390244,White_Hair,6.425,,5.03921568627451,,6.533898305084746,Corgi_Dog_Red_No_Tail,13.767857142857142,Regular_Smile,1.6616379310344829,1653350400,0xF5166c7c77f19d1Ca7FCef9D3580F3F75e2f144E
Pixel Pirates #87,87,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/87.png,1650738934105,1,Common,219.0,89.01012800112474,0,Orange,9.884615384615383,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Orange,8.566666666666666,Sword_Gold,26.58620689655173,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1653350400,0xd142aB6D8E7B3C7b2EfbDa250158cFA2b8680d63
Pixel Pirates #89,89,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/89.png,1650738961350,1,Common,134.0,95.65172193566148,0,Light_Green,10.418918918918918,Base_Grey,6.58974358974359,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,,2.2412790697674416,Stubble_Black,8.290322580645162,Sparrow_Hair,8.965116279069766,Pirate_Hat,7.205607476635514,Ale,16.0625,Parrot_Yellow,10.708333333333334,Gold_Teeth,17.133333333333333,1653350400,0xd142aB6D8E7B3C7b2EfbDa250158cFA2b8680d63
Pixel Pirates #90,90,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/90.png,1650738987642,1,Common,518.0,74.41450811769097,0,Light_Red,10.708333333333334,Base_Red,6.168,,6.2682926829268295,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Goatee,8.862068965517242,Sparrow_Hair_White,7.485436893203883,,5.03921568627451,Sword,7.205607476635514,Monkey_Ginger,12.43548387096774,Silver_Teeth,4.589285714285714,1653350400,0x2C214951b9f9C66C9CE764E94775bf930720EaC4
Pixel Pirates #91,91,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/91.png,1650738987579,1,Common,459.0,76.77252548446666,0,Light_Red,10.708333333333334,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Regular_Hair,7.709999999999999,Pirate_Hat_Luminous,7.205607476635514,Handgun,7.948453608247423,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1653350400,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #92,92,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/92.png,1650739000884,1,Common,489.0,75.35828018044432,0,Light_Luminous_,8.965116279069766,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Goatee,8.862068965517242,Sparrow_Hair_White,7.485436893203883,Pirate_Hat,7.205607476635514,,6.533898305084746,Corgi_Dog_Red_No_Tail,13.767857142857142,Silver_Teeth,4.589285714285714,1653350400,0x65Ea1984d8ce3A856750B469ee7aC7639070d65C
Pixel Pirates #93,93,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/93.png,1650739014194,1,Common,598.0,71.48069617323021,0,Light_Luminous_,8.965116279069766,Base,5.669117647058823,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Black,7.342857142857143,Black_Hair,7.273584905660376,Pirate_Hat,7.205607476635514,Hook_Hand,6.7043478260869565,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1653350400,0xAC8b275b9ce0Fee06aBFB98ef20471A9E9dA56c4
Pixel Pirates #94,94,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/94.png,1650739054269,1,Common,511.0,74.56312117490809,0,Purple,10.561643835616438,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Long_Beard,7.948453608247423,Regular_Hair,7.709999999999999,Pirate_Hat,7.205607476635514,Whisky_Bottle,12.238095238095235,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1653350400,0xd142aB6D8E7B3C7b2EfbDa250158cFA2b8680d63
Pixel Pirates #95,95,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/95.png,1650739094022,1,Common,310.0,84.33005115034814,0,Plue,10.561643835616438,Base_Blue,6.2682926829268295,Arm_Tattoo,24.87096774193548,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Blonde_Hair,5.840909090909091,,5.03921568627451,Handgun,7.948453608247423,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1653350400,0xc41C8053f399016200D7ef033918aC48C901eC14
Pixel Pirates #96,96,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/96.png,1650739160726,1,Common,613.0,70.9812224958038,0,Light_Pink,9.51851851851852,Base,5.669117647058823,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,,2.2412790697674416,Goatee,8.862068965517242,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Luminous,7.205607476635514,Sword,7.205607476635514,Monkey_Ginger,12.43548387096774,Regular_Smile,1.6616379310344829,1653350400,0xD8b1d41A77f12Bb972Ead1b4c3503693F1Cd0560
Pixel Pirates #98,98,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/98.png,1650739324356,1,Common,758.0,64.37676203524278,0,Light_Luminous_,8.965116279069766,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Johnny,7.273584905660376,White_Hair,6.425,Pirate_Hat_Orange,8.566666666666666,Hook_Hand,6.7043478260869565,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1653350400,0x00aB97c782c661fb3D08C96dce06176938101211
Pixel Pirates #99,99,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/99.png,1650739512892,1,Common,550.0,73.20869194169357,0,Light_Pink,9.51851851851852,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Sparrow_Hair_White,7.485436893203883,Pirate_Hat,7.205607476635514,Hook_Hand,6.7043478260869565,Corgi_Dog,13.526315789473683,Regular_Smile,1.6616379310344829,1653350400,0xadEa3Af062Df0de0c29e67D001D0859cd738BCcD
Pixel Pirates #100,100,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/100.png,1650739513392,1,Common,549.0,73.23792812849206,0,Light_Luminous_,8.965116279069766,Base_Grey,6.58974358974359,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Black_Hair,7.273584905660376,Pirate_Hat_Purple,8.290322580645162,Treasure_Map,13.067796610169491,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1653350400,0x6ffbb6C376d0cf590289671D652Ae92213614828
