name,number,image,date,Batch,Type,Rank,Total Score,Background,Background Score,Skin,Skin Score,Body,Body Score,Eyes,Eyes Score,Weapon,Weapon Score,Necklace,Necklace Score,Eye Patch,Eye Patch Score,Hair,Hair Score,Hat,Hat Score,Mouth,Mouth Score,Pet,Pet Score,Unlock_Date,address
Pirate Life #47,47,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/47.png,1660832592273,Treasure,Treasure,230.0,179.88189835570876,Yellow,16.666666666666668,Espresso,6.343283582089552,Shirt_Red_Pink,16.666666666666668,Bulging_Eyes_Orange,12.686567164179104,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Goatee_Ginger,42.5,Pirate_Hat_Orange,24.285714285714285,Teeth_Gold,10.0,Octopus_Homme,44.73684210526316,1663509219,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pirate Life #48,48,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/48.png,1660832592400,Treasure,Treasure,582.0,136.16012249448266,Red,22.36842105263158,Golden,7.264957264957266,Shirt_Red_Pink,16.666666666666668,Bulging_Eyes_Orange,12.686567164179104,None,1.6865079365079367,Skull_Silver,9.444444444444445,Eye_Patch_Right,2.599388379204893,Mid_Hair_Grey,50.0,None,1.847826086956522,Cheeky,8.947368421052632,None,2.64797507788162,1663509219,0xD3d20F2D89922311F87Cd954691102f475833770
Pirate Life #49,49,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/49.png,1660832592547,Treasure,Treasure,198.0,186.598307481348,Mint,21.25,Concrete,17.708333333333332,Shirt_Blue_Grey,16.666666666666668,Wink_Green,17.0,Gun_Right,12.87878787878788,Skull_Silver,9.444444444444445,Eye_Patch_Dual,36.95652173913044,Mid_Hair_Beard_Brown,30.35714285714285,None,1.847826086956522,Regular_Mouth,5.821917808219179,Octopus_Pink,16.666666666666668,1663509219,0xD3d20F2D89922311F87Cd954691102f475833770
Pirate Life #50,50,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/50.png,1660832592704,Treasure,Treasure,697.0,124.94175476567877,Blue,18.88888888888889,Porcelain,6.115107913669064,Neked,3.695652173913044,Bulging_Eyes_Green,12.87878787878788,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Dual,36.95652173913044,Mid_Hair_Beard_Johnny,32.69230769230769,None,1.847826086956522,Regular_Mouth,5.821917808219179,None,2.64797507788162,1663509219,0x5C37bD94Ecc43Fe09B86374c6Ecb8a9844ef9EE2
Pirate Life #51,51,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/51.png,1660832842564,Treasure,Treasure,835.0,102.48955012531326,Blue,18.88888888888889,Sand,7.327586206896552,Neked,3.695652173913044,Angry_Eyes_Blue,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Long_Hair_Beard_Grey,32.69230769230769,None,1.847826086956522,Pipe_Gold,15.740740740740742,None,2.64797507788162,1663509219,0x00aB97c782c661fb3D08C96dce06176938101211
Pirate Life #52,52,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/52.png,1660832842773,Treasure,Treasure,129.0,206.1941073084138,Abe_Cyan,17.346938775510203,Alien,94.44444444444444,Neked,3.695652173913044,Wink_Orange,14.655172413793103,None,1.6865079365079367,Teeth_Skull_Silver,23.61111111111111,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Grey,34.0,None,1.847826086956522,Pipe_Silver,9.659090909090908,None,2.64797507788162,1663509219,0xD473781816837C7cd2FADC34E66F09786D2E2694
Pirate Life #53,53,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/53.png,1660832842915,Treasure,Treasure,804.0,109.73312586270184,Puce,23.61111111111111,Honey,8.018867924528301,Shirt_Pink_Grey,14.912280701754383,Bulging_Eyes_Green,12.87878787878788,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Short_Hair_Goatee_White,28.33333333333333,None,1.847826086956522,Pipe_Silver,9.659090909090908,None,2.64797507788162,1663509219,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
Pirate Life #54,54,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/54.png,1660832843048,Treasure,Treasure,623.0,131.77412172297522,Spektral,20.23809523809524,Almond,6.746031746031747,Shirt_Green_Grey,14.166666666666666,Angry_Eyes,13.492063492063494,None,1.6865079365079367,Skull_Blood,30.35714285714285,Eye_Patch_Right,2.599388379204893,Short_Hair_Goatee_White,28.33333333333333,None,1.847826086956522,Pipe_Silver,9.659090909090908,None,2.64797507788162,1663509219,0x4dfEeD0bE6B9357583C4B1eA2979acf933DaE7dF
Pirate Life #55,55,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/55.png,1660832843186,Treasure,Treasure,800.0,111.0087097497734,Mint,21.25,Porcelain,6.115107913669064,Shirt_Blue,12.318840579710145,Bulging_Eyes_Blue,15.454545454545451,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Stubble_Grey,34.0,None,1.847826086956522,Blunt,9.55056179775281,None,2.64797507788162,1663509219,0x5aF270304fc52cA1feea3357cF0Fe89CAEa5ECd9
Pirate Life #56,56,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/56.png,1660832843348,Treasure,Treasure,720.0,121.8023763748343,Yellow,16.666666666666668,Golden,7.264957264957266,Shirt_Red_Pink,16.666666666666668,Angry_Eyes_Blue,13.492063492063494,None,1.6865079365079367,Teeth,9.34065934065934,None,4.427083333333333,Short_Hair_Goatee_White,28.33333333333333,Pirate_Hat_Blue,15.454545454545451,Regular_Mouth,5.821917808219179,None,2.64797507788162,1663509219,0x6125fD14b6790d5F66509B7aa53274c93dAE70B9
Pirate Life #57,57,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/57.png,1660832843484,Treasure,Treasure,711.0,123.54369964478308,Deep_Violet,18.88888888888889,Honey,8.018867924528301,Shirt_Red_Pink,16.666666666666668,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Blonde,34.0,None,1.847826086956522,Teeth_Silver,9.13978494623656,Octopus_Pink,16.666666666666668,1663509219,0x358C8B4836006235680367d70D9D148955b24154
Pirate Life #58,58,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/58.png,1660832843630,Treasure,Treasure,407.0,153.43661068631394,Abe_Cyan,17.346938775510203,Porcelain,6.115107913669064,Neked,3.695652173913044,Wink_Shadow,77.27272727272727,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Long_Hair_Grey,32.69230769230769,None,1.847826086956522,Regular_Mouth,5.821917808219179,None,2.64797507788162,1663509219,0x1467E4395F401e72877A46EdEd3DE6bFD714C572
Pirate Life #59,59,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/59.png,1660832843760,Treasure,Treasure,750.0,118.49416604283122,Yellow,16.666666666666668,Sand,7.327586206896552,Shirt_Blue,12.318840579710145,Angry_Eyes,13.492063492063494,None,1.6865079365079367,Teeth,9.34065934065934,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Blonde,27.41935483870968,None,1.847826086956522,Open_Mouth,6.746031746031747,Parrot_Purple,18.88888888888889,1663509219,0x2B87BBeA6f8dbDD861399E4c8930041fe2aE5AeC
Pirate Life #60,60,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/60.png,1660832843884,Treasure,Treasure,843.0,97.11662654317207,Blue,18.88888888888889,Honey,8.018867924528301,Neked,3.695652173913044,Wink_Green,17.0,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Grey,29.310344827586206,None,1.847826086956522,Blunt,9.55056179775281,None,2.64797507788162,1663509219,0xFC961534a0A55b925dB2c5ee546c8A019c0D78d5
Pirate Life #61,61,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/61.png,1660832855895,Treasure,Treasure,96.0,216.44515243847968,Blue,18.88888888888889,Alien,94.44444444444444,Shirt_Shadow,20.731707317073173,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Blonde,34.0,None,1.847826086956522,Open_Mouth_Gold,11.486486486486488,Parrot_Red,16.037735849056602,1663509219,0x9231bB34bc0a7c9bFd33C5456f8ed78e1B64d93A
Pirate Life #62,62,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/62.png,1660832856095,Treasure,Treasure,849.0,89.35390114984067,Shadow,15.178571428571429,Porcelain,6.115107913669064,Neked,3.695652173913044,Bulging_Eyes_Blue,15.454545454545451,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_Black,29.310344827586206,None,1.847826086956522,Cheeky,8.947368421052632,None,2.64797507788162,1663509219,0xC169FD8055Ad90A4E40b4106b570D0d59db6A2d8
Pirate Life #63,63,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/63.png,1660832856256,Treasure,Treasure,132.0,205.01553424080743,Mint,21.25,Porcelain,6.115107913669064,Neked,3.695652173913044,Angry_Eyes_Green,11.18421052631579,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Ginger,23.61111111111111,Bandana_Shadow,94.44444444444444,Blunt,9.55056179775281,Parrot_Purple,18.88888888888889,1663509219,0x5aF270304fc52cA1feea3357cF0Fe89CAEa5ECd9
Pirate Life #64,64,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/64.png,1660832856374,Treasure,Treasure,848.0,93.84879312756736,Abe_Cyan,17.346938775510203,Golden,7.264957264957266,Neked,3.695652173913044,Wink_Green,17.0,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Long_Hair_Beard_Brown,26.562500000000004,None,1.847826086956522,Pipe_Silver,9.659090909090908,None,2.64797507788162,1663509219,0xC169FD8055Ad90A4E40b4106b570D0d59db6A2d8
Pirate Life #65,65,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/65.png,1660832856550,Treasure,Treasure,712.0,123.45689028595828,Chilean_Fire,19.318181818181817,Honey,8.018867924528301,Neked,3.695652173913044,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Brown,44.73684210526316,None,1.847826086956522,Pipe_Silver,9.659090909090908,Monkey_Ginger,16.037735849056602,1663509219,0xdC96Dc73c2321400AeE24761Ce43F8C6eF33A10e
Pirate Life #66,66,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/66.png,1660832856673,Treasure,Treasure,439.0,149.44335211154203,Red,22.36842105263158,Espresso,6.343283582089552,Neked,3.695652173913044,Angry_Eyes_Blue,13.492063492063494,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Blue,77.27272727272727,None,1.847826086956522,Regular_Mouth,5.821917808219179,None,2.64797507788162,1663509219,0x2E128BbAf2cf7F1523a434128D91c642C5C7efAd
Pirate Life #67,67,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/67.png,1660832856816,Treasure,Treasure,381.0,157.44847304439924,Pink,20.731707317073173,Golden,7.264957264957266,Neked,3.695652173913044,Wink_Orange,14.655172413793103,None,1.6865079365079367,Teeth_Blood,18.08510638297872,Eye_Patch_Left,2.75974025974026,Long_Hair_Grey,32.69230769230769,Bandana_Dust,27.41935483870968,Teeth_Silver,9.13978494623656,Monkey_x,19.318181818181817,1663509219,0x4533E03d983Fae04741131C5f7cB35F1b32A1ACD
Pirate Life #68,68,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/68.png,1660832856945,Treasure,Treasure,88.0,219.7042090693976,Chilean_Fire,19.318181818181817,Espresso,6.343283582089552,Shirt_Red_Pink,16.666666666666668,Wink_Green,17.0,None,1.6865079365079367,Teeth_Gold,29.310344827586206,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Blonde,40.47619047619048,Bandana_Red,19.76744186046512,Regular_Mouth,5.821917808219179,Parrot_LQDR,60.71428571428571,1663509219,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pirate Life #69,69,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/69.png,1660832857080,Treasure,Treasure,285.0,169.85918261312835,Indigo,15.740740740740742,Honey,8.018867924528301,Shirt_Red_Pink,16.666666666666668,Angry_Eyes_Blue,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Stubble_Blonde,40.47619047619048,None,1.847826086956522,Open_Mouth,6.746031746031747,Parrot_LQDR,60.71428571428571,1663509219,0x2E128BbAf2cf7F1523a434128D91c642C5C7efAd
Pirate Life #70,70,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/70.png,1660832857228,Treasure,Treasure,792.0,112.13997752619976,Aureolin,19.318181818181817,Almond,6.746031746031747,Neked,3.695652173913044,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Blonde,34.0,None,1.847826086956522,Open_Mouth_Gold,11.486486486486488,Monkey_Ginger,16.037735849056602,1663509219,0xD473781816837C7cd2FADC34E66F09786D2E2694
Pirate Life #71,71,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/71.png,1660832896070,Treasure,Treasure,822.0,106.12049489136,Mint,21.25,Almond,6.746031746031747,Neked,3.695652173913044,Angry_Eyes,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Grey,29.310344827586206,Bandana_Purple,17.0,Regular_Mouth,5.821917808219179,None,2.64797507788162,1663509219,0xFC961534a0A55b925dB2c5ee546c8A019c0D78d5
Pirate Life #72,72,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/72.png,1660832896234,Treasure,Treasure,398.0,155.4830122698341,Night_Blue,19.76744186046512,Sand,7.327586206896552,Shirt_Red_Pink,16.666666666666668,Eyes_Green,13.934426229508198,Gun_Left,13.492063492063494,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Grey,50.0,None,1.847826086956522,Pipe_Silver,9.659090909090908,Parrot_Green,18.47826086956522,1663509219,0x9CF40f5fB40626E3B242049da8C7e013C0CddC19
Pirate Life #73,73,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/73.png,1660832896380,Treasure,Treasure,580.0,136.28881726699933,Night_Blue,19.76744186046512,Espresso,6.343283582089552,Shirt_Shadow,20.731707317073173,Angry_Eyes_Blue,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Long_Hair_Goatee_Grey,40.47619047619048,None,1.847826086956522,Teeth_Silver,9.13978494623656,Octopus_Pink,16.666666666666668,1663509219,0x2B87BBeA6f8dbDD861399E4c8930041fe2aE5AeC
Pirate Life #74,74,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/74.png,1660832896509,Treasure,Treasure,592.0,134.9147883202175,Abe_Cyan,17.346938775510203,Almond,6.746031746031747,Shirt_Blue,12.318840579710145,Eyes_Orange,17.346938775510203,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Brown,44.73684210526316,Bandana_Purple,17.0,Cheeky,8.947368421052632,None,2.64797507788162,1663509219,0xAd8C6cad4d9C7Aef18444982AE88b3eCa941dF58
Pirate Life #75,75,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/75.png,1660832896645,Treasure,Treasure,23.0,274.6897615849069,Pink,20.731707317073173,Alien,94.44444444444444,Tattoo_Scar,26.562500000000004,Eyes_Orange,17.346938775510203,Sword_Right_Gun_Left,44.73684210526316,Skull_Silver,9.444444444444445,None,4.427083333333333,Short_Hair_Goatee_Black,42.5,None,1.847826086956522,Teeth_Gold,10.0,None,2.64797507788162,1663509219,0x5aF270304fc52cA1feea3357cF0Fe89CAEa5ECd9
Pirate Life #76,76,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/76.png,1660832896779,Treasure,Treasure,349.0,160.78745028548002,Purple,25.75757575757576,Honey,8.018867924528301,Shirt_Green_Grey,14.166666666666666,Eyes_Blue,17.708333333333332,None,1.6865079365079367,Teeth_Blood,18.08510638297872,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_Black,29.310344827586206,Bandana_Purple,17.0,Cheeky,8.947368421052632,Monkey_Blue,17.346938775510203,1663509219,0xb0FabE3bCAC50F065DBF68C0B271118DDC005402
Pirate Life #77,77,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/77.png,1660832896899,Treasure,Treasure,348.0,160.7916001010308,Indigo,15.740740740740742,Porcelain,6.115107913669064,Shirt_Blue,12.318840579710145,Bulging_Eyes_Blue,15.454545454545451,None,1.6865079365079367,Skull_Blood,30.35714285714285,Eye_Patch_Left,2.75974025974026,Mid_Hair_Beard_Blonde,32.69230769230769,Bandana_Purple,17.0,Teeth_Gold,10.0,Octopus,16.666666666666668,1663509219,0x5ca642d0138f8fa36f4ec6311190825392246AdA
Pirate Life #78,78,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/78.png,1660832897084,Treasure,Treasure,357.0,159.55228774675504,Abe_Cyan,17.346938775510203,Espresso,6.343283582089552,Shirt_Yellow_Black,18.08510638297872,Stoned_Eyes,12.318840579710145,Gun_Right,12.87878787878788,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Beard_Ginger,42.5,Pirate_Hat_Pink,18.08510638297872,Open_Mouth_Gold,11.486486486486488,Parrot_Red,16.037735849056602,1663509219,0x13c0CE1b341Cc4f0efadA8093f6081AFF0Bfeb80
Pirate Life #79,79,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/79.png,1660832897268,Treasure,Treasure,686.0,126.39213840550336,Green,28.33333333333333,Porcelain,6.115107913669064,Shirt_Blue,12.318840579710145,Eyes_Orange,17.346938775510203,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Goatee_White,28.33333333333333,Pirate_Hat_Red,19.318181818181817,Regular_Mouth,5.821917808219179,None,2.64797507788162,1663509219,0x65Ea1984d8ce3A856750B469ee7aC7639070d65C
Pirate Life #80,80,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/80.png,1660832897428,Treasure,Treasure,656.0,128.9490276269581,Green,28.33333333333333,Almond,6.746031746031747,Shirt_Red,14.655172413793103,Eyes_Blue,17.708333333333332,Gun_Right,12.87878787878788,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Long_Hair_Goatee_Brown,34.0,None,1.847826086956522,Regular_Mouth,5.821917808219179,None,2.64797507788162,1663509219,0x3F01FA6e75f9d0477108F994400280b71915Bf56
Pirate Life #81,81,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/81.png,1660832909582,Treasure,Treasure,388.0,156.7665621676835,Grey,16.666666666666668,Honey,8.018867924528301,Shirt_Green_Grey,14.166666666666666,Bulging_Eyes_Blue,15.454545454545451,Gun_Dual,40.47619047619048,None,1.7102615694164989,None,4.427083333333333,Short_Hair_Beard_Black,29.310344827586206,None,1.847826086956522,Cheeky,8.947368421052632,Parrot_Blue,15.740740740740742,1663509219,0xD473781816837C7cd2FADC34E66F09786D2E2694
Pirate Life #82,82,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/82.png,1660832909695,Treasure,Treasure,22.0,275.08328932662727,Night_Blue,19.76744186046512,Almond,6.746031746031747,Tattoo_Scar,26.562500000000004,Eyes_Shadow,106.25,None,1.6865079365079367,Skull_Silver,9.444444444444445,Eye_Patch_Left,2.75974025974026,Long_Hair_Brown,30.35714285714285,None,1.847826086956522,Cheeky,8.947368421052632,Penguin_Safe,60.71428571428571,1663509219,0x9675Fe51fCFa05dBfF4d027706f0a97B74Fe5Dc7
Pirate Life #83,83,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/83.png,1660832909849,Treasure,Treasure,151.0,198.861026526583,Shadow,15.178571428571429,Devil,60.71428571428571,Tattoo_Scar,26.562500000000004,Bulging_Eyes_Green,12.87878787878788,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Long_Hair_Beard_Brown,26.562500000000004,Bandana_Green,22.36842105263158,Blunt,9.55056179775281,Parrot_Purple,18.88888888888889,1663509219,0x9CF40f5fB40626E3B242049da8C7e013C0CddC19
Pirate Life #84,84,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/84.png,1660832909999,Treasure,Treasure,467.0,146.96716627684933,Shadow,15.178571428571429,Espresso,6.343283582089552,Shirt_Pink_Grey,14.912280701754383,Eyes_Green,13.934426229508198,Sword_Left,11.805555555555555,Teeth_Skull_Silver,23.61111111111111,Eye_Patch_Left,2.75974025974026,Mid_Hair_Beard_Brown,30.35714285714285,None,1.847826086956522,Blunt,9.55056179775281,Octopus,16.666666666666668,1663509219,0x9675Fe51fCFa05dBfF4d027706f0a97B74Fe5Dc7
Pirate Life #85,85,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/85.png,1660832910158,Treasure,Treasure,53.0,239.5335942271317,Purple,25.75757575757576,Honey,8.018867924528301,Tattoo,17.0,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,Teeth_Skull_Silver,23.61111111111111,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Pink,106.25,Bandana_Purple,17.0,Blunt,9.55056179775281,Parrot_Blue,15.740740740740742,1663509219,0x9CF40f5fB40626E3B242049da8C7e013C0CddC19
Pirate Life #86,86,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/86.png,1660832910305,Treasure,Treasure,70.0,231.2984045135672,Pink,20.731707317073173,Porcelain,6.115107913669064,Shirt_LQDR,15.454545454545451,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,Teeth_Skull_Gold,77.27272727272727,Eye_Patch_Left,2.75974025974026,Mid_Hair_Pink,70.83333333333333,None,1.847826086956522,Open_Mouth,6.746031746031747,Octopus,16.666666666666668,1663509219,0xadEa3Af062Df0de0c29e67D001D0859cd738BCcD
